% of Delayed Flights,Airport Code,Airport Name,Carrier Code,Carrier Name,City,Date,Minutes of Delay per Flight,Minutes of Delay,Number of Flights,Number of Records,Ontime Category,State
,SEA,Seattle/Tacoma International,OO,SkyWest,Seattle,5/1/13,,0,0,1,Delayed by Security,WA
,PHX,Phoenix Sky Harbor International,UA,United,Phoenix,5/1/13,,0,0,1,Delayed by Security,AZ
,SFO,San Francisco International,UA,United,San Francisco,5/1/13,,0,0,1,Delayed by Security,CA
,MCO,Orlando International,UA,United,Orlando,5/1/13,,0,0,1,Delayed by Security,FL
,ATL,Hartsfield-Jackson Atlanta,UA,United,Atlanta,5/1/13,,0,0,1,Delayed by Security,GA
,BWI,Baltimore/Washington International,UA,United,Baltimore,5/1/13,,0,0,1,Delayed by Security,MD
,DTW,Detroit Metro Wayne County,UA,United,Detroit,5/1/13,,0,0,1,Delayed by Security,MI
,MSP,Minneapolis-St Paul International,UA,United,Minneapolis,5/1/13,,0,0,1,Delayed by Security,MN
,CLT,Charlotte Douglas International,UA,United,Charlotte,5/1/13,,0,0,1,Delayed by Security,NC
,LAS,McCarran International,UA,United,Las Vegas,5/1/13,,0,0,1,Delayed by Security,NV
,JFK,John F. Kennedy International,UA,United,New York,5/1/13,,0,0,1,Delayed by Security,NY
,LGA,LaGuardia,UA,United,New York,5/1/13,,0,0,1,Delayed by Security,NY
,DFW,Dallas/Fort Worth International,UA,United,Dallas/Fort Worth,5/1/13,,0,0,1,Delayed by Security,TX
,SLC,Salt Lake City International,UA,United,Salt Lake City,5/1/13,,0,0,1,Delayed by Security,UT
,SEA,Seattle/Tacoma International,UA,United,Seattle,5/1/13,,0,0,1,Delayed by Security,WA
,LAX,Los Angeles International,US,US Airways,Los Angeles,5/1/13,,0,0,1,Delayed by Security,CA
,DEN,Denver International,US,US Airways,Denver,5/1/13,,0,0,1,Delayed by Security,CO
,BWI,Baltimore/Washington International,US,US Airways,Baltimore,5/1/13,,0,0,1,Delayed by Security,MD
,DTW,Detroit Metro Wayne County,US,US Airways,Detroit,5/1/13,,0,0,1,Delayed by Security,MI
,MSP,Minneapolis-St Paul International,US,US Airways,Minneapolis,5/1/13,,0,0,1,Delayed by Security,MN
,LAS,McCarran International,US,US Airways,Las Vegas,5/1/13,,0,0,1,Delayed by Security,NV
,LGA,LaGuardia,US,US Airways,New York,5/1/13,,0,0,1,Delayed by Security,NY
,DFW,Dallas/Fort Worth International,US,US Airways,Dallas/Fort Worth,5/1/13,,0,0,1,Delayed by Security,TX
,SLC,Salt Lake City International,US,US Airways,Salt Lake City,5/1/13,,0,0,1,Delayed by Security,UT
,MCO,Orlando International,VX,Virgin,Orlando,5/1/13,,0,0,1,Delayed by Security,FL
,ORD,Chicago O'Hare International,VX,Virgin,Chicago,5/1/13,,0,0,1,Delayed by Security,IL
,EWR,Newark Liberty International,VX,Virgin,Newark,5/1/13,,0,0,1,Delayed by Security,NJ
,LAS,McCarran International,VX,Virgin,Las Vegas,5/1/13,,0,0,1,Delayed by Security,NV
,DFW,Dallas/Fort Worth International,VX,Virgin,Dallas/Fort Worth,5/1/13,,0,0,1,Delayed by Security,TX
,SEA,Seattle/Tacoma International,VX,Virgin,Seattle,5/1/13,,0,0,1,Delayed by Security,WA
,SFO,San Francisco International,WN,Southwest,San Francisco,5/1/13,,0,0,1,Delayed by Security,CA
,BOS,Logan International,WN,Southwest,Boston,5/1/13,,0,0,1,Delayed by Security,MA
,DTW,Detroit Metro Wayne County,WN,Southwest,Detroit,5/1/13,,0,0,1,Delayed by Security,MI
,CLT,Charlotte Douglas International,WN,Southwest,Charlotte,5/1/13,,0,0,1,Delayed by Security,NC
,EWR,Newark Liberty International,WN,Southwest,Newark,5/1/13,,0,0,1,Delayed by Security,NJ
,PHX,Phoenix Sky Harbor International,YV,Mesa,Phoenix,5/1/13,,0,0,1,Delayed by Security,AZ
,ATL,Hartsfield-Jackson Atlanta,YV,Mesa,Atlanta,5/1/13,,0,0,1,Delayed by Security,GA
,ORD,Chicago O'Hare International,YV,Mesa,Chicago,5/1/13,,0,0,1,Delayed by Security,IL
,BWI,Baltimore/Washington International,YV,Mesa,Baltimore,5/1/13,,0,0,1,Delayed by Security,MD
,DTW,Detroit Metro Wayne County,YV,Mesa,Detroit,5/1/13,,0,0,1,Delayed by Security,MI
,LGA,LaGuardia,YV,Mesa,New York,5/1/13,,0,0,1,Delayed by Security,NY
,DFW,Dallas/Fort Worth International,YV,Mesa,Dallas/Fort Worth,5/1/13,,0,0,1,Delayed by Security,TX
,DEN,Denver International,9E,Pinnacle,Denver,6/1/13,,0,0,1,Delayed by Security,CO
,ORD,Chicago O'Hare International,9E,Pinnacle,Chicago,6/1/13,,0,0,1,Delayed by Security,IL
,BOS,Logan International,9E,Pinnacle,Boston,6/1/13,,0,0,1,Delayed by Security,MA
,CLT,Charlotte Douglas International,9E,Pinnacle,Charlotte,6/1/13,,0,0,1,Delayed by Security,NC
,EWR,Newark Liberty International,9E,Pinnacle,Newark,6/1/13,,0,0,1,Delayed by Security,NJ
,JFK,John F. Kennedy International,9E,Pinnacle,New York,6/1/13,,0,0,1,Delayed by Security,NY
,LGA,LaGuardia,9E,Pinnacle,New York,6/1/13,,0,0,1,Delayed by Security,NY
,DFW,Dallas/Fort Worth International,9E,Pinnacle,Dallas/Fort Worth,6/1/13,,0,0,1,Delayed by Security,TX
,IAH,George Bush Intercontinental,9E,Pinnacle,Houston,6/1/13,,0,0,1,Delayed by Security,TX
,SLC,Salt Lake City International,9E,Pinnacle,Salt Lake City,6/1/13,,0,0,1,Delayed by Security,UT
,PHX,Phoenix Sky Harbor International,AA,American,Phoenix,6/1/13,,0,0,1,Delayed by Security,AZ
,SFO,San Francisco International,AA,American,San Francisco,6/1/13,,0,0,1,Delayed by Security,CA
,DEN,Denver International,AA,American,Denver,6/1/13,,0,0,1,Delayed by Security,CO
,MCO,Orlando International,AA,American,Orlando,6/1/13,,0,0,1,Delayed by Security,FL
,ATL,Hartsfield-Jackson Atlanta,AA,American,Atlanta,6/1/13,,0,0,1,Delayed by Security,GA
,ORD,Chicago O'Hare International,AA,American,Chicago,6/1/13,,0,0,1,Delayed by Security,IL
,BOS,Logan International,AA,American,Boston,6/1/13,,0,0,1,Delayed by Security,MA
,BWI,Baltimore/Washington International,AA,American,Baltimore,6/1/13,,0,0,1,Delayed by Security,MD
,DTW,Detroit Metro Wayne County,AA,American,Detroit,6/1/13,,0,0,1,Delayed by Security,MI
,MSP,Minneapolis-St Paul International,AA,American,Minneapolis,6/1/13,,0,0,1,Delayed by Security,MN
,CLT,Charlotte Douglas International,AA,American,Charlotte,6/1/13,,0,0,1,Delayed by Security,NC
,EWR,Newark Liberty International,AA,American,Newark,6/1/13,,0,0,1,Delayed by Security,NJ
,LAS,McCarran International,AA,American,Las Vegas,6/1/13,,0,0,1,Delayed by Security,NV
,JFK,John F. Kennedy International,AA,American,New York,6/1/13,,0,0,1,Delayed by Security,NY
,LGA,LaGuardia,AA,American,New York,6/1/13,,0,0,1,Delayed by Security,NY
,IAH,George Bush Intercontinental,AA,American,Houston,6/1/13,,0,0,1,Delayed by Security,TX
,SEA,Seattle/Tacoma International,AA,American,Seattle,6/1/13,,0,0,1,Delayed by Security,WA
,PHX,Phoenix Sky Harbor International,AS,Alaska,Phoenix,6/1/13,,0,0,1,Delayed by Security,AZ
,LAX,Los Angeles International,AS,Alaska,Los Angeles,6/1/13,,0,0,1,Delayed by Security,CA
,SFO,San Francisco International,AS,Alaska,San Francisco,6/1/13,,0,0,1,Delayed by Security,CA
,DEN,Denver International,AS,Alaska,Denver,6/1/13,,0,0,1,Delayed by Security,CO
,MCO,Orlando International,AS,Alaska,Orlando,6/1/13,,0,0,1,Delayed by Security,FL
,ATL,Hartsfield-Jackson Atlanta,AS,Alaska,Atlanta,6/1/13,,0,0,1,Delayed by Security,GA
,ORD,Chicago O'Hare International,AS,Alaska,Chicago,6/1/13,,0,0,1,Delayed by Security,IL
,BOS,Logan International,AS,Alaska,Boston,6/1/13,,0,0,1,Delayed by Security,MA
,MSP,Minneapolis-St Paul International,AS,Alaska,Minneapolis,6/1/13,,0,0,1,Delayed by Security,MN
,EWR,Newark Liberty International,AS,Alaska,Newark,6/1/13,,0,0,1,Delayed by Security,NJ
,DFW,Dallas/Fort Worth International,AS,Alaska,Dallas/Fort Worth,6/1/13,,0,0,1,Delayed by Security,TX
,IAH,George Bush Intercontinental,AS,Alaska,Houston,6/1/13,,0,0,1,Delayed by Security,TX
,SLC,Salt Lake City International,AS,Alaska,Salt Lake City,6/1/13,,0,0,1,Delayed by Security,UT
,DEN,Denver International,B6,JetBlue,Denver,6/1/13,,0,0,1,Delayed by Security,CO
,BWI,Baltimore/Washington International,B6,JetBlue,Baltimore,6/1/13,,0,0,1,Delayed by Security,MD
,CLT,Charlotte Douglas International,B6,JetBlue,Charlotte,6/1/13,,0,0,1,Delayed by Security,NC
,EWR,Newark Liberty International,B6,JetBlue,Newark,6/1/13,,0,0,1,Delayed by Security,NJ
,LGA,LaGuardia,B6,JetBlue,New York,6/1/13,,0,0,1,Delayed by Security,NY
,DFW,Dallas/Fort Worth International,B6,JetBlue,Dallas/Fort Worth,6/1/13,,0,0,1,Delayed by Security,TX
,SLC,Salt Lake City International,B6,JetBlue,Salt Lake City,6/1/13,,0,0,1,Delayed by Security,UT
,SEA,Seattle/Tacoma International,B6,JetBlue,Seattle,6/1/13,,0,0,1,Delayed by Security,WA
,PHX,Phoenix Sky Harbor International,DL,Delta,Phoenix,6/1/13,,0,0,1,Delayed by Security,AZ
,SFO,San Francisco International,DL,Delta,San Francisco,6/1/13,,0,0,1,Delayed by Security,CA
,DEN,Denver International,DL,Delta,Denver,6/1/13,,0,0,1,Delayed by Security,CO
,MCO,Orlando International,DL,Delta,Orlando,6/1/13,,0,0,1,Delayed by Security,FL
,ORD,Chicago O'Hare International,DL,Delta,Chicago,6/1/13,,0,0,1,Delayed by Security,IL
,BWI,Baltimore/Washington International,DL,Delta,Baltimore,6/1/13,,0,0,1,Delayed by Security,MD
,DTW,Detroit Metro Wayne County,DL,Delta,Detroit,6/1/13,,0,0,1,Delayed by Security,MI
,MSP,Minneapolis-St Paul International,DL,Delta,Minneapolis,6/1/13,,0,0,1,Delayed by Security,MN
,CLT,Charlotte Douglas International,DL,Delta,Charlotte,6/1/13,,0,0,1,Delayed by Security,NC
,EWR,Newark Liberty International,DL,Delta,Newark,6/1/13,,0,0,1,Delayed by Security,NJ
,LAS,McCarran International,DL,Delta,Las Vegas,6/1/13,,0,0,1,Delayed by Security,NV
,JFK,John F. Kennedy International,DL,Delta,New York,6/1/13,,0,0,1,Delayed by Security,NY
,LGA,LaGuardia,DL,Delta,New York,6/1/13,,0,0,1,Delayed by Security,NY
,DFW,Dallas/Fort Worth International,DL,Delta,Dallas/Fort Worth,6/1/13,,0,0,1,Delayed by Security,TX
,IAH,George Bush Intercontinental,DL,Delta,Houston,6/1/13,,0,0,1,Delayed by Security,TX
,SLC,Salt Lake City International,DL,Delta,Salt Lake City,6/1/13,,0,0,1,Delayed by Security,UT
,SEA,Seattle/Tacoma International,DL,Delta,Seattle,6/1/13,,0,0,1,Delayed by Security,WA
,PHX,Phoenix Sky Harbor International,EV,ExpressJet,Phoenix,6/1/13,,0,0,1,Delayed by Security,AZ
,DEN,Denver International,EV,ExpressJet,Denver,6/1/13,,0,0,1,Delayed by Security,CO
,MCO,Orlando International,EV,ExpressJet,Orlando,6/1/13,,0,0,1,Delayed by Security,FL
,ORD,Chicago O'Hare International,EV,ExpressJet,Chicago,6/1/13,,0,0,1,Delayed by Security,IL
,BOS,Logan International,EV,ExpressJet,Boston,6/1/13,,0,0,1,Delayed by Security,MA
,BWI,Baltimore/Washington International,EV,ExpressJet,Baltimore,6/1/13,,0,0,1,Delayed by Security,MD
,CLT,Charlotte Douglas International,EV,ExpressJet,Charlotte,6/1/13,,0,0,1,Delayed by Security,NC
,EWR,Newark Liberty International,EV,ExpressJet,Newark,6/1/13,,0,0,1,Delayed by Security,NJ
,JFK,John F. Kennedy International,EV,ExpressJet,New York,6/1/13,,0,0,1,Delayed by Security,NY
,LGA,LaGuardia,EV,ExpressJet,New York,6/1/13,,0,0,1,Delayed by Security,NY
,DFW,Dallas/Fort Worth International,EV,ExpressJet,Dallas/Fort Worth,6/1/13,,0,0,1,Delayed by Security,TX
,IAH,George Bush Intercontinental,EV,ExpressJet,Houston,6/1/13,,0,0,1,Delayed by Security,TX
,SLC,Salt Lake City International,EV,ExpressJet,Salt Lake City,6/1/13,,0,0,1,Delayed by Security,UT
,PHX,Phoenix Sky Harbor International,F9,Frontier,Phoenix,6/1/13,,0,0,1,Delayed by Security,AZ
,LAX,Los Angeles International,F9,Frontier,Los Angeles,6/1/13,,0,0,1,Delayed by Security,CA
,SFO,San Francisco International,F9,Frontier,San Francisco,6/1/13,,0,0,1,Delayed by Security,CA
,DEN,Denver International,F9,Frontier,Denver,6/1/13,,0,0,1,Delayed by Security,CO
,MCO,Orlando International,F9,Frontier,Orlando,6/1/13,,0,0,1,Delayed by Security,FL
,ATL,Hartsfield-Jackson Atlanta,F9,Frontier,Atlanta,6/1/13,,0,0,1,Delayed by Security,GA
,ORD,Chicago O'Hare International,F9,Frontier,Chicago,6/1/13,,0,0,1,Delayed by Security,IL
,DTW,Detroit Metro Wayne County,F9,Frontier,Detroit,6/1/13,,0,0,1,Delayed by Security,MI
,MSP,Minneapolis-St Paul International,F9,Frontier,Minneapolis,6/1/13,,0,0,1,Delayed by Security,MN
,LAS,McCarran International,F9,Frontier,Las Vegas,6/1/13,,0,0,1,Delayed by Security,NV
,LGA,LaGuardia,F9,Frontier,New York,6/1/13,,0,0,1,Delayed by Security,NY
,DFW,Dallas/Fort Worth International,F9,Frontier,Dallas/Fort Worth,6/1/13,,0,0,1,Delayed by Security,TX
,IAH,George Bush Intercontinental,F9,Frontier,Houston,6/1/13,,0,0,1,Delayed by Security,TX
,SLC,Salt Lake City International,F9,Frontier,Salt Lake City,6/1/13,,0,0,1,Delayed by Security,UT
,SEA,Seattle/Tacoma International,F9,Frontier,Seattle,6/1/13,,0,0,1,Delayed by Security,WA
,LAX,Los Angeles International,FL,AirTran,Los Angeles,6/1/13,,0,0,1,Delayed by Security,CA
,SFO,San Francisco International,FL,AirTran,San Francisco,6/1/13,,0,0,1,Delayed by Security,CA
,DEN,Denver International,FL,AirTran,Denver,6/1/13,,0,0,1,Delayed by Security,CO
,MCO,Orlando International,FL,AirTran,Orlando,6/1/13,,0,0,1,Delayed by Security,FL
,ATL,Hartsfield-Jackson Atlanta,FL,AirTran,Atlanta,6/1/13,,0,0,1,Delayed by Security,GA
,BOS,Logan International,FL,AirTran,Boston,6/1/13,,0,0,1,Delayed by Security,MA
,BWI,Baltimore/Washington International,FL,AirTran,Baltimore,6/1/13,,0,0,1,Delayed by Security,MD
,DTW,Detroit Metro Wayne County,FL,AirTran,Detroit,6/1/13,,0,0,1,Delayed by Security,MI
,MSP,Minneapolis-St Paul International,FL,AirTran,Minneapolis,6/1/13,,0,0,1,Delayed by Security,MN
,LAS,McCarran International,FL,AirTran,Las Vegas,6/1/13,,0,0,1,Delayed by Security,NV
,LGA,LaGuardia,FL,AirTran,New York,6/1/13,,0,0,1,Delayed by Security,NY
,PHX,Phoenix Sky Harbor International,HA,Hawaiian,Phoenix,6/1/13,,0,0,1,Delayed by Security,AZ
,LAX,Los Angeles International,HA,Hawaiian,Los Angeles,6/1/13,,0,0,1,Delayed by Security,CA
,SFO,San Francisco International,HA,Hawaiian,San Francisco,6/1/13,,0,0,1,Delayed by Security,CA
,LAS,McCarran International,HA,Hawaiian,Las Vegas,6/1/13,,0,0,1,Delayed by Security,NV
,SEA,Seattle/Tacoma International,HA,Hawaiian,Seattle,6/1/13,,0,0,1,Delayed by Security,WA
,LAX,Los Angeles International,MQ,A. Eagle,Los Angeles,6/1/13,,0,0,1,Delayed by Security,CA
,DEN,Denver International,MQ,A. Eagle,Denver,6/1/13,,0,0,1,Delayed by Security,CO
,ATL,Hartsfield-Jackson Atlanta,MQ,A. Eagle,Atlanta,6/1/13,,0,0,1,Delayed by Security,GA
,BWI,Baltimore/Washington International,MQ,A. Eagle,Baltimore,6/1/13,,0,0,1,Delayed by Security,MD
,DTW,Detroit Metro Wayne County,MQ,A. Eagle,Detroit,6/1/13,,0,0,1,Delayed by Security,MI
,MSP,Minneapolis-St Paul International,MQ,A. Eagle,Minneapolis,6/1/13,,0,0,1,Delayed by Security,MN
,CLT,Charlotte Douglas International,MQ,A. Eagle,Charlotte,6/1/13,,0,0,1,Delayed by Security,NC
,EWR,Newark Liberty International,MQ,A. Eagle,Newark,6/1/13,,0,0,1,Delayed by Security,NJ
,JFK,John F. Kennedy International,MQ,A. Eagle,New York,6/1/13,,0,0,1,Delayed by Security,NY
,LGA,LaGuardia,MQ,A. Eagle,New York,6/1/13,,0,0,1,Delayed by Security,NY
,IAH,George Bush Intercontinental,MQ,A. Eagle,Houston,6/1/13,,0,0,1,Delayed by Security,TX
,SLC,Salt Lake City International,MQ,A. Eagle,Salt Lake City,6/1/13,,0,0,1,Delayed by Security,UT
,PHX,Phoenix Sky Harbor International,OO,SkyWest,Phoenix,6/1/13,,0,0,1,Delayed by Security,AZ
,SFO,San Francisco International,OO,SkyWest,San Francisco,6/1/13,,0,0,1,Delayed by Security,CA
,MCO,Orlando International,OO,SkyWest,Orlando,6/1/13,,0,0,1,Delayed by Security,FL
,ATL,Hartsfield-Jackson Atlanta,OO,SkyWest,Atlanta,6/1/13,,0,0,1,Delayed by Security,GA
,ORD,Chicago O'Hare International,OO,SkyWest,Chicago,6/1/13,,0,0,1,Delayed by Security,IL
,BWI,Baltimore/Washington International,OO,SkyWest,Baltimore,6/1/13,,0,0,1,Delayed by Security,MD
,DTW,Detroit Metro Wayne County,OO,SkyWest,Detroit,6/1/13,,0,0,1,Delayed by Security,MI
,CLT,Charlotte Douglas International,OO,SkyWest,Charlotte,6/1/13,,0,0,1,Delayed by Security,NC
,EWR,Newark Liberty International,OO,SkyWest,Newark,6/1/13,,0,0,1,Delayed by Security,NJ
,IAH,George Bush Intercontinental,OO,SkyWest,Houston,6/1/13,,0,0,1,Delayed by Security,TX
,ATL,Hartsfield-Jackson Atlanta,UA,United,Atlanta,6/1/13,,0,0,1,Delayed by Security,GA
,ORD,Chicago O'Hare International,UA,United,Chicago,6/1/13,,0,0,1,Delayed by Security,IL
,BWI,Baltimore/Washington International,UA,United,Baltimore,6/1/13,,0,0,1,Delayed by Security,MD
,DTW,Detroit Metro Wayne County,UA,United,Detroit,6/1/13,,0,0,1,Delayed by Security,MI
,MSP,Minneapolis-St Paul International,UA,United,Minneapolis,6/1/13,,0,0,1,Delayed by Security,MN
,CLT,Charlotte Douglas International,UA,United,Charlotte,6/1/13,,0,0,1,Delayed by Security,NC
,LAS,McCarran International,UA,United,Las Vegas,6/1/13,,0,0,1,Delayed by Security,NV
,JFK,John F. Kennedy International,UA,United,New York,6/1/13,,0,0,1,Delayed by Security,NY
,LGA,LaGuardia,UA,United,New York,6/1/13,,0,0,1,Delayed by Security,NY
,DFW,Dallas/Fort Worth International,UA,United,Dallas/Fort Worth,6/1/13,,0,0,1,Delayed by Security,TX
,SLC,Salt Lake City International,UA,United,Salt Lake City,6/1/13,,0,0,1,Delayed by Security,UT
,SEA,Seattle/Tacoma International,UA,United,Seattle,6/1/13,,0,0,1,Delayed by Security,WA
,ORD,Chicago O'Hare International,US,US Airways,Chicago,6/1/13,,0,0,1,Delayed by Security,IL
,BOS,Logan International,US,US Airways,Boston,6/1/13,,0,0,1,Delayed by Security,MA
,DTW,Detroit Metro Wayne County,US,US Airways,Detroit,6/1/13,,0,0,1,Delayed by Security,MI
,IAH,George Bush Intercontinental,US,US Airways,Houston,6/1/13,,0,0,1,Delayed by Security,TX
,MCO,Orlando International,VX,Virgin,Orlando,6/1/13,,0,0,1,Delayed by Security,FL
,ORD,Chicago O'Hare International,VX,Virgin,Chicago,6/1/13,,0,0,1,Delayed by Security,IL
,BOS,Logan International,VX,Virgin,Boston,6/1/13,,0,0,1,Delayed by Security,MA
,EWR,Newark Liberty International,VX,Virgin,Newark,6/1/13,,0,0,1,Delayed by Security,NJ
,JFK,John F. Kennedy International,VX,Virgin,New York,6/1/13,,0,0,1,Delayed by Security,NY
,SEA,Seattle/Tacoma International,VX,Virgin,Seattle,6/1/13,,0,0,1,Delayed by Security,WA
,SFO,San Francisco International,WN,Southwest,San Francisco,6/1/13,,0,0,1,Delayed by Security,CA
,DTW,Detroit Metro Wayne County,WN,Southwest,Detroit,6/1/13,,0,0,1,Delayed by Security,MI
,MSP,Minneapolis-St Paul International,WN,Southwest,Minneapolis,6/1/13,,0,0,1,Delayed by Security,MN
,CLT,Charlotte Douglas International,WN,Southwest,Charlotte,6/1/13,,0,0,1,Delayed by Security,NC
,EWR,Newark Liberty International,WN,Southwest,Newark,6/1/13,,0,0,1,Delayed by Security,NJ
,LGA,LaGuardia,WN,Southwest,New York,6/1/13,,0,0,1,Delayed by Security,NY
,BWI,Baltimore/Washington International,YV,Mesa,Baltimore,6/1/13,,0,0,1,Delayed by Security,MD
,DTW,Detroit Metro Wayne County,YV,Mesa,Detroit,6/1/13,,0,0,1,Delayed by Security,MI
,LGA,LaGuardia,YV,Mesa,New York,6/1/13,,0,0,1,Delayed by Security,NY
,DFW,Dallas/Fort Worth International,YV,Mesa,Dallas/Fort Worth,6/1/13,,0,0,1,Delayed by Security,TX
,DEN,Denver International,9E,Pinnacle,Denver,7/1/13,,0,0,1,Delayed by Security,CO
,MCO,Orlando International,9E,Pinnacle,Orlando,7/1/13,,0,0,1,Delayed by Security,FL
,ATL,Hartsfield-Jackson Atlanta,9E,Pinnacle,Atlanta,7/1/13,,0,0,1,Delayed by Security,GA
,ORD,Chicago O'Hare International,9E,Pinnacle,Chicago,7/1/13,,0,0,1,Delayed by Security,IL
,BOS,Logan International,9E,Pinnacle,Boston,7/1/13,,0,0,1,Delayed by Security,MA
,BWI,Baltimore/Washington International,9E,Pinnacle,Baltimore,7/1/13,,0,0,1,Delayed by Security,MD
,MSP,Minneapolis-St Paul International,9E,Pinnacle,Minneapolis,7/1/13,,0,0,1,Delayed by Security,MN
,CLT,Charlotte Douglas International,9E,Pinnacle,Charlotte,7/1/13,,0,0,1,Delayed by Security,NC
,EWR,Newark Liberty International,9E,Pinnacle,Newark,7/1/13,,0,0,1,Delayed by Security,NJ
,LGA,LaGuardia,9E,Pinnacle,New York,7/1/13,,0,0,1,Delayed by Security,NY
,DFW,Dallas/Fort Worth International,9E,Pinnacle,Dallas/Fort Worth,7/1/13,,0,0,1,Delayed by Security,TX
,IAH,George Bush Intercontinental,9E,Pinnacle,Houston,7/1/13,,0,0,1,Delayed by Security,TX
,SLC,Salt Lake City International,9E,Pinnacle,Salt Lake City,7/1/13,,0,0,1,Delayed by Security,UT
,PHX,Phoenix Sky Harbor International,AA,American,Phoenix,7/1/13,,0,0,1,Delayed by Security,AZ
,LAX,Los Angeles International,AA,American,Los Angeles,7/1/13,,0,0,1,Delayed by Security,CA
,SFO,San Francisco International,AA,American,San Francisco,7/1/13,,0,0,1,Delayed by Security,CA
,DEN,Denver International,AA,American,Denver,7/1/13,,0,0,1,Delayed by Security,CO
,MCO,Orlando International,AA,American,Orlando,7/1/13,,0,0,1,Delayed by Security,FL
,ATL,Hartsfield-Jackson Atlanta,AA,American,Atlanta,7/1/13,,0,0,1,Delayed by Security,GA
,ORD,Chicago O'Hare International,AA,American,Chicago,7/1/13,,0,0,1,Delayed by Security,IL
,BOS,Logan International,AA,American,Boston,7/1/13,,0,0,1,Delayed by Security,MA
,BWI,Baltimore/Washington International,AA,American,Baltimore,7/1/13,,0,0,1,Delayed by Security,MD
,DTW,Detroit Metro Wayne County,AA,American,Detroit,7/1/13,,0,0,1,Delayed by Security,MI
,MSP,Minneapolis-St Paul International,AA,American,Minneapolis,7/1/13,,0,0,1,Delayed by Security,MN
,CLT,Charlotte Douglas International,AA,American,Charlotte,7/1/13,,0,0,1,Delayed by Security,NC
